,id,tweet,label
935,8856,New babe #iphone5s #iphonecase #rosegold #guess #new #iphone #apple #f4f #l4l https://www.instagram.com/p/BPAOyUAjPYu/,0
936,8857,For LG G4 TPU High Quality Protective Silicone cell-Phone Cases Free Shipping at http://buff.ly/2qwiBVW #Design #LGG4c #LG #iPhone pic.twitter.com/f8buKsPYAj,0
937,8858,just ordered my #samsung #galaxy #tab protection leather book case from mobilefun.co.uk.,0
938,8859,➊ #FOLLOWTRICK ➋ RETWEET ➌ FOLLOW ALL WHO RT ➍ #FOLLOWBACK ➎ GAIN TODAY #iphone #sougofollow 3=n[,0
939,8860,10Pcs Exquisite Squishy Random Charm in http://ebay.to/2yI9MR7 #iPhone Straps #Toys Decor #free #shop #style #sales #today #giveawaypic.twitter.com/D08LoIwymM,0
940,8861,@SelinaK_xoxo @meghan_lucas i know.. And it's alll my phones fault.. iphone,0
941,8862,"RT @Michellee9595: #new #mobile #samsung #galaxy #S #3 #super http://instagr.am/p/SnxhomxsSn/ "" NICE !!!",0
942,8863,#bbf #bestfriend #instaphoto #instamood #together #today #with # friend #sister #samsung #s3 http://instagram.com/p/eVDY7jjMM4/,0
943,8864,Accessories include custom made Phone cases. Check them out at http://goldthreadfashion.com #women #photooftheday #beautiful #tbt #cute #fashion #followme #me #follow #like4like #women #apple #Samsung #iPhoneX #iphone #social #miami #peoplepic.twitter.com/H5drP5kaoz,0
944,8865,I love all the programs of #sonytv #birthday #sony for ur #21st http://b.day,0
945,8866,"If I Were #Google, I Wouldn’t Release A Native iOS 6 #Maps App For Six Months http://goo.gl/fb/Lh5rT #tc #apple",0
946,8867,S3xy me.. :) <3 THANKYOU.. #white #samsung #s3 #smartphone #instagram #instapic #fromtita <3 http://instagr.am/p/UteZ1pTDVA/,0
947,8868,Is really for some strange reason. I guess its a #sideeffect of buying A #new #apple product!,1
948,8869,& of course my phone decides when it wants to work or not. Iphone,1
949,8870,Last call teacher gifts are coming off the website tonight to make sure I've enough time to make and send them all before the end of term • from £3.50 • #handmade #thankyou #teacher #kids #kawaii #smile #apple pic.twitter.com/ogJJsAX89E,0
950,8871,Rodeo Queen #rodeo #queen #cowgirl #cowboyhat #crown #smile #lausphotography #sony #sonyalpha… http://instagram.com/p/bSq881lzW-/,0
951,8872,Happy Valentine's Day - Apple Watch Series 3 Deals Still On ValentinesDay #TMobile #Deals #Netflix #AppleWatch #Information #Tech #Mobile #Smartphones #Wireless #iOS #iPhone #iPhoneX #Trend #News #Gift #Gadgets https://techinwire.com/2018/02/14/happy-valentines-day-apple-watch-series-3-deals-still-on/ …pic.twitter.com/irNZXYukxp,0
952,8873,"Why do I feel that everyday when I call apple stores fuckers are lying to me that they don't have any, infuriating. #apple",1
953,8874,Yes !!! Time to go out and have and awesome time !! #awesome #hot #babygirl #wife #samsung #note2 #GalaxySIII #iphone5,0
954,8875,Photo: boa noite :D #Sony #XperiaL (Photo taken and uploaded via MOLOME ) http://tmblr.co/ZNgtFw11PmKVT,0
955,8876,Anybody see the the #Trails float? #Roy #Rogers -- #Apple #Valley represents. http://www.sbsun.com/news/ci_19654381 …,0
956,8877,your moby? Buy a cool #gift today! #Sony #iphone #Samsung #WED http://goo.gl/K1fcET,0
957,8878,#samsung you morons give me update for my #gti9300 #gs3 #S3 #international #GalaxyS3,1
958,8879,#Apple #yousuck! Cords should be more than 24 inches long! #TWSS,0
959,8880,New love :) #new #phone #sony #xperia #e3 #mademyday day #friday #finally #perfect… http://instagram.com/p/ywhapynhiD/,0
960,8881,YEAH!!! #iPhone shipment confirmation just received! Best Friday Ever. #verizon #apple,0
961,8882,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow q€/g,0
962,8883,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow iköc,0
963,8884,Love is in the air #cloud #air #fly #high #iphone #iphonesia #iphoneography #indonesia… http://instagram.com/p/dzRFlaFZj-/,0
964,8885,@appletweets I am profoundly disgusted with Apple for not warning of dangers of IOS 6. Phone destroyed and documents lost.,1
965,8886,Another reason to #HateApple: the extortionate fees they extract from people who want to develop an app for their platform. #HighwayRobbery,1
966,8887,"This iPod Nano will be the last Apple product I will ever own, gifted or bought. #apple",1
967,8888,i cant figure out if i should get a macbook pro or air ... or dare i say an imac... #apple #choices,0
968,8889,I give up. I'll just wait until it's in stores. #verizon #Apple,0
969,8890,So typical for my phone charger to die the night before I go away... Absolutely ridiculous.,1
970,8891,Satisfied customer... Priceless!!!SWITCH NOW #costumer #switch #now #vive #elcambio #bestoffer #phones #cases #phonecases #samsung #iphone #accessoires #april #miami #florida #hialeah #miramar #march #great #opportunity #monday #switch #todaypic.twitter.com/aTnci9Fhyu,0
971,8892,@edgain @tarnfeld Unfortunately it's thinner so you can't just cut it. Should be able to sand it down tho!,0
972,8893,Like and Share if you want this Totem Phone Case for IPhone #iphone ... https://bestcheapphones.com/index.php/product/hybrid-totem-henna-soft-tpu-phone-case-cover-for-iphone-7-6-6s-5-5s-se-cute-patterns-mobile-phone-bag-cover-for-iphone-7-plus/ …pic.twitter.com/jFIlJUPGwV,0
973,8894,#Android and #iPhone Apps - Make your Life Fun Filled if you #Music with these #BestApps for Music http://buff.ly/2nA5PZC,0
974,8895,Kylie Jenner Admits She Overdid It… http://dlvr.it/LnhZlF #news #photography #fashion #health #fail #tech #ipad #iphone #funny #lol,0
975,8896,Was in the mood for an upgrade #iphone6splus #iphone6s #apple #iphone #upgrade … https://www.instagram.com/p/BEAIYjkBvgj/,0
976,8897,There's gonna be so many Apple probs tomorrow #hateipads #hateiphones #theyallsuck,1
977,8898,And I'm pretty fuckin sure that I spent extra money on it so i wouldn't have this problem. #ranting #pt,0
978,8899,Smile and the World smiles back at you! #street #mutt #smile #oneplus http://instagram.com/p/y2NdhqxpNi/,0
979,8900,Beach https://itunes.apple.com/app/id1131238793 … … … … #WeekendBreakfast #weekendrock #weekendwishes #weekendwishes #IPhone #IPAD,0
980,8901,loving and changing my world from my iphone . #business #worldchanging #iPhone #fashion,0
981,8902,Break from EDSA traffic. #samsung #live #laugh #life #instago #instahub #instadaily… http://instagram.com/p/fSf7vQhHLI/,0
982,8903,I will NEVER waste another $ on #Apple product again! Spent $600+ on an #IPad a yr ago. Took it in 2x to get fixed already!,1
983,8904,"For a (briefly) trillion dollar company, @AppleSupport you need to sort this out. I can spend £10,000 on an iMac Pro but the adapters you need don’t come with it? #disgraceful #apple",0
984,8905,Sunset in Zeeland #sunset #extremesports #winner #Instagram #inspiration #Facebook #samsung pic.twitter.com/lglv1kOiCd,0
985,8906,Like!! #orange orange #happiness #soocute #cute #blood #car #sweet #s3mini #samsung… http://instagram.com/p/YWcEgZNxr4/,0
986,8907,Kiss me my lovely darlin kiss me... #tomuchtime #kiss #darlin ly #samsung #nails… http://instagram.com/p/yuz6qKN6c2/,0
987,8908,RT @YeahStunna: If your #IPhone Not At&T You showed love but all the wrong  -- your opinion,0
988,8909,Time to poly.#poly #shooter #iphone #apple #applewatch #kregjig #ridgid #power #toolbox #trout #cokebutton #bigboy #yogafitnesspic.twitter.com/qrSQkmoy1u,0
989,8910,taking the day as it comes #smiley #sourz #apple #party #rollers #slutdropping http://instagr.am/p/WXE8syrlFS/,0
990,8911,Lovin my new toy :) #SonyExperiaZ3 #flagship #Waterproof #Sony #Experia http://instagram.com/p/ycmA-JLgrv/,0
991,8912,Pas le temps pour les regrets #girl #selfie #mood #pic #like #picoftheday #iphone #follow… https://www.instagram.com/p/BCViHZznV4K/,0
992,8913,#Beauty #Shopping #AliUSAExpress #iPhone #ios #app CAT S40 16GB Unlocked GSM 4G LTE Refined/Rugged + IP68... http://ow.ly/fAUd505o0nU,0
993,8914,ReallyReal w #Photobooth for #iphone #ipad #Dating http://reallyreal.com/ #college #sorority #single 3z pic.tweSbpic.twitter.com/ILv9Q8n1FP,0
994,8915,Im really not sure what i would do with my life if google didnt exist...,1
995,8916,I hate iOS 7 but I need to get my lock button fixed #apple #u,1
996,8917,Shoutout to my iPhone for deleting all my photos... great turn to the night,1
997,8918,iRobot // #vsco #vscogood #vscocam #igers #minimal #robot #art #vscomood #vscoonly #vscooptic #iphone #heart …pic.twitter.com/JlZmStR4ZK,0
998,8919,I like it a lot :) #Samsunggalaxysiii #samsung #new #phone http://instagr.am/p/W8TBFCPSrX/,0
999,8920,To finally have a phone that allows me to download twitter #samsung #imback,0
1000,8921,Not sure if its too much #sea #beach #girl #summer #crazy #water #samsung #nxmini https://instagram.com/p/6sJOYcJ0OQ/,0
1001,8922,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow &/o8,0
1002,8923,#behindthescenes of my #sport #photoshoot with @3mma_sim #bts #basketball #photo #iphone #ball #retro #girlpic.twitter.com/fHfMKrPQ1V,0
1003,8924,My Babies hiked a mountain. #smile #instagram #mommyhood #life #iphone http://instagr.am/p/KmZfJZPQbD/,0
1004,8925,Thanks @apple and whoever makes your shitty accessories for costing me $86 to replace my $&@*# charger #apple pic.twitter.com/V5fUL4XJri,1
1005,8926,once i send it back it takes like a month to get to back. #customerservice #apple,1
1006,8927,"#apple : fuck your business model and (sorry, Mr Stone )",1
1007,8928,#brazil #brazilian #me girl#girl #purple #hair #day #jeans #samsung #xadrez http://instagr.am/p/P7UCv8BiST/,0
1008,8929,New Blog post: How (not?) To Maintain A Relationship With A Non-Geek (part 1) http://tinyurl.com/lz74fc #relationship #geek #iphone,0
1009,8930,Belated thanks to my beloved! MwaH! #gift #Samsung #instadaily #picoftheday http://instagr.am/p/Vy48RxIGba/,0
1010,8931,New iPhone5 Yeeeah. • #iPhone #My #Black #Amazing #Im #Yeah #Five #Apple #California #Lol… http://instagram.com/p/bqAASBLX5F/,0
1011,8932,The new #Apple update is pissin me off! Bring back the old lock screen please!,1
1012,8933,"After HOURS of trying to sort out my Apple ID, I have finally sorted the BASTARD!!!",1
1013,8934,"...so i guess imma be a SAMSUNG user now, dont worry apple i still have my iPad : ) #samsung",1
1014,8935,peace#peace #mydubai #monster #q8 #qatar #eos #iphone5s #pic #arab #apple … http://instagram.com/p/sSQklzsS97/,0
1015,8936,@bilal_akhtar96 TROLL TROLL TROLL TROLL TROLL TROLL TROLL TROLL TROLL TROLL TROLL #HATEIPAD There you go. Trolled over u,0
1016,8937,Happy happy happy... new phone :) #samsung #galaxy #S4 #newphone http://instagram.com/p/sAaw5-s8fi/,0
1017,8938,Typical selfie with my Ukrainian case #selfie #iphone #ukrainian #flag #brunette #lips… http://instagram.com/p/jOqyXnyI3f/,0
1018,8939,My phone was at 2% this morning because it decided not to charge. #Samsung,1
1019,8940,Show him/her you love them with this cute lil iphone app: http://bit.ly/cdKyJn #romance #gift #girlfriend #wife #iphone #app,0
1020,8941,Whoever deals with the wrath if sav tomorrow god bless your soul because you'll be dealing with one pissed bitch!,0
1021,8942,Is the #Killer App: How to Win #Business and #Influence #Friends http://goo.gl/fb/LzxHH #iphone,0
1022,8943,"The #Prophet as a #Husband . #iphone : http://ift.tt/2boR0kb #android : http://ift.tt/2aSURcJ #kindle #Book February 26, 2017 a…",0
1023,8944,"OVERALL, not a shabby Sunday . . . . #puremichigan #lakemichigan #upnorth #upnorthmichigan #views #sky #selfie #sunday #beach #vibes #chill #calm #morning #iphonex #northport… https://www.instagram.com/p/Bl0m-bcAsBq/?utm_source=ig_twitter_share&igshid=11qdw6bj622o2 …",0
1024,8945,New phone! #samsunggalaxys3 #newphone it #samsung #addicted #$&@*# #ithinkiaminlove #smile … http://instagram.com/p/Y9xGQqj2cC/,0
1025,8946,Console. 2 joysticks. Travel bag. Charger. 2CDs game. #YNWA #YangonMiri #Sony #PS4,0
1026,8947,"Hey #Apple - due to one of your #hawaii #alamoana associate's mistake, you just cost me $120 more per year on my #att bill. .",1
1027,8948,@doruku @jonjones Yeah man. 20 hours is way too much. Another reason to .,1
1028,8949,jumping off the iphone bandwagon now aw #sony #xperiaz #phone http://instagram.com/p/ayOGqtTW76/,0
1029,8950,empairs Hahaha #me #friends #girl #young #weekend #bored #samsung #funny #crazy #lol #pink… http://instagram.com/p/aqB-O-CIDR/,0
1030,8951,Spending money on your honey [infographic] http://is.gd/qABBDZ #ff #friends #gratitude #ipad #iphone #blackberry #entrepreneur,0
1031,8952,Gain Followers RT This MUST FOLLOW ME I FOLLOW BACK Follow everyone who rts Gain #iphone #sougofollow 2lv6,0
1032,8953,Thanks for amplifying # Brasil #Vivo phone company rant @k009034 @newphoneguide that's what makes #socialmedia powerful. #Brazil,1
1033,8954,#iMac freeze! #FuckYou #Apple XD (@ Movistar HQ w/ 2 others) http://4sq.com/PcQ8kn,1
1034,8955,#utpol #GoldenGlobes Giants #RHOA Moonlight Beauty and the Beast Jake Gyllenhaal https://itunes.apple.com/app/id1005986482 … #Appstore #iOS #IPhone #iPad #LOve,0
1035,8956,Going to my family #family #brown #hair #blue #eyes #smile #english #german #girl #apple https://instagram.com/p/znRGaQGeHE/,0
1036,8957,Selfie #hat #mcd #boné #folga #night #iphone #apple #goodnight #playing #goodvibes https://www.instagram.com/p/BT2OQR0F7gW/,0
1037,8958,@Bkquinn @maventheavenger Um...I don't crochet. Can I bring my flash drive for HP or DVDR? I don't have an ipod ClubAwesome,1
1038,8959,"I can't believe my phone Won't charge again .it was ""fixed""last month #samsung #teamapple",1
1039,8960,Finally got my new S3...yay ^~^ #samsung #s3 #smartphone #new #me #mine #32gb #nikon … http://instagram.com/p/f2NguDBwzV/,0
1040,8961,:) homecooked #dinner #thick as $&@*# #caramel #apple #sweet #potato #food http://instagr.am/p/SrG-PYhzbV/,0
1041,8962,Happy New Year! Welcome 2016! #new #year #fireworks #sony #like4like #instachile #world… https://www.instagram.com/p/__-ObeBt8L/,0
1042,8963,Photo: YEAH BABY!!!! #me #iphone #christmas #iphone5s #yay #gold #bestparentsever #smiles http://tmblr.co/ZIy8Su12Das12,0
1043,8964,NEED this phone case. @Nickiminaj #iphone #case #nickiminaj #greatest #sexy #bestfriend #need #want #i http://instagr.am/p/Lg_-xLmddt/,0
1044,8965,Looking for great #Valentine gift for your loved one? How about giving them #FlowerGarden http://bit.ly/bK9XA0 (expand) #iPhone,0
1045,8966,"#Sony have agreed to FOC repair a 3 y.o VGN-Z21M laptop with a GPU fault for one of our customers - Needless to say, he is well",1
1046,8967,Samsung Unveils Soccer Star Messi as Captain of Campaign http://buff.ly/19gO7Hh #samsung #enough #money #to #make #agency #noscript,1
1047,8968,Feet up. #comfy #feet #couple #christmas #romance #iphone #iphone4 #iphoneography #ios #photooftheday #phot http://instagr.am/p/cKccu/,0
1048,8969,Warning!: ios7 update makes your wallpaper settings stupid. I hate it. My android phones had it and I hated it. Still do #apple!,1
1049,8970,"I feel the Victoria, and so did my phone#instacollage #iphone #imsg #emojis #sick #noschool… http://instagr.am/p/WfbWT2uDTB/",0
1050,8971,Same case chuss gift by chaudary2010 #Harry #Adam #Davis #gift #case #iphone #huwawei … https://www.instagram.com/p/BPF-zLVg5Cd/,0
1051,8972,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life February 24, 2017 at 0…",0
1052,8973,I'm ready for all my concerts now! #sony #cybershot #dsch90 #concerts #christmasgift #camera http://instagr.am/p/Tt4WVKIqy3/,0
1053,8974,#Samsung #Extrañasimpresiones: Fun mistery and close to 88K views in about 36 hrs. #MediaContent,0
1054,8975,#New #4k Video of #Katchafire #performing Who You With #Live at #Mangawhai #NZ #kiwimusic #chill #reggae #dub #roots #soul #summer #music #2018 #gig #show #concert #2018 shot with #sony #Xperia XZ #premium #follow @PrestigeMedia4K @Katchafire https://youtu.be/fHTU7UD2jOE pic.twitter.com/kZOKkMS6yg,0
1055,8976,Chill time #airforce #abs #fit #fitness #cute #handsome #cod #gamer #game #youtuber #youtube #selfie #sony #… pic.twitter.com/9E3LXL2O0M,0
1056,8977,#new #iphone #case #queen #of #texting my #mum #pink #cute #christmas hasn't ended!!! http://instagr.am/p/TwWsApE6RO/,0
1057,8978,Photo: My Sunday morning… #vscocam #kids #smile #Sunday #wefie #instagram #instaplace #Jakarta #Sony... http://tmblr.co/ZcJ-vx1Xy7KI-,0
1058,8979,"iPhone chargers suck... I refuse to buy wire number 3, I've only had this since Christmas. #apple",1
1059,8980,World most expensive cellphone plagued by dropped calls and poor service. http://bit.ly/d5Rh4Z #apple #iphone #att,0
1060,8981,"With #Samsung Gear #VR & Shae, you are transported to a world where you are #healthy, and #fit.pic.twitter.com/7NyVhhF7Ay",0
1061,8982,Check out Apple iPhone 6 / 6S Gel and 50% Leather Case - (Various Colours) - NEW https://www.ebay.co.uk/ulk/itm/322872975284 … @eBay #case #cover #apple #cheap #deal #Twitter #mobile #wednesday #onlineshopping,0
1062,8983,I hate iTunes due to it freezing every time I 1) play a song 2) plug in my ipod and 3) glance at it.,1
1063,8984,Happy Birthday Brooo!!!!!! When ur parents understand the importance of gaming and gift my brother a PS4 #dubai #UAE #birthday birthday #yay #excited #ps4 #sony #gaming @… https://www.instagram.com/p/BkapIEPH76b/?utm_source=ig_twitter_share&igshid=1ov4ha0v91nlc …,0
1064,8985,"Photo: #iphonesia, #iphone, #instagood, #instagram, #photooftheday, #tweegram, , #iphoneonly, #igers,... http://tmblr.co/ZipXvxJ_1WQ8",0
1065,8986,Checking out the curved Tv's at the #SAMSUNG booth in the athletes village #ourgamesourpride pic.twitter.com/a9lBkkVy42,0
1066,8987,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life October 07, 2017 at 07…",0
1067,8988,Haha She was probably around 8 months here :') #baby #apple #smile #cute http://instagr.am/p/Sqj7QmgQvk/,0
1068,8989,#News iPhone App Video Review: Pix'n Love Rush http://bit.ly/dznfy8 #Iphone #Pix'n #Review #Rush <- #Internet #Tech,0
1069,8990,1980's throwback? hahah #new #sony #headphones #new #GokWan #glasses #nerdy #great #day #selfie… http://instagram.com/p/eh9YJzHREn/,0
1070,8991,I just got tue samsung galaxy s9 Plus so happy man!!!!! #SamsungGalaxyS9Plus #GalaxyS9 #NewPhone #samsung,0
1071,8992,The apple of my eye... #apple #picking #farm #nofilter #fall #autumn #thanksgiving #family http://instagram.com/p/fdAwh0sqKi/,0
1072,8993,time to work #me #photograph #sony #cameraphone #selfie #fun #work #graphicdesign https://www.instagram.com/p/BYZ_LsNHGup/,0
1073,8994,King of bitches #king #boy #fun #samsung #gayboy #guy #s3 #cute #timber #hair #like #me #gay… http://instagram.com/p/ifg0GgoOQw/,0
1074,8995,#new #phone #samsung #galaxy #s3 #mizip #present @ Dom Mizip http://instagram.com/p/o8bGI7khVF/,0
1075,8996,ReallyReal w #Photobooth for #iphone #ipad #Dating http://reallyreal.com/ #college #sorority #single 3z pic.tweSbpic.twitter.com/LS16Vvy9w4,0
1076,8997,Smile for dinner...#dinner #spoon #fork #smile #instago #instapic #picture #samsung #note2… http://instagram.com/p/cMDNzdGqWj/,0
1077,8998,It's so beautifull #girly #adventure #fun #beautiful #adventure #ig #igers #instagram #samsung http://instagram.com/p/Y4Ej3PI44a/,0
1078,8999,I owe then my beauty #celery #apple #parsley #cucumber #spinach #lemon #ginger #mint #fit… http://instagram.com/p/olAWNvDz7Z/,0
1079,9000,@gsmarena_com #spending so much on this #device and you get this not to hear that #Apple,1
1080,9001,Early Christmas present from my dad. # #tv #samsung #32inch http://instagr.am/p/THY2BUI1zn/,0
1081,9002,One of my favorite views -Phil #recording #microphone #akg #iPhone #music #surprises #friends … http://instagr.am/p/Vkdcrngxzj/,0
1082,9003,Google Chrome - http://greenrobot-apps.net/3139-google-chrome-gugl-hrom-samyy-prodvinutyy-brauzer.html … #Андроид #Android #Games #News #IOS #Apple #iPhone,0
1083,9004,Cool girls for you! http://ow.ly/K7W8307ox4a #ff #foodporn #dj #tokyo #apple #apps #GameofThrones #gaming #newyork #play #samsungpic.twitter.com/PrGDFy0nai,0
1084,9005,Thanks to #Apple for replacing my 1st generation iPod Nano with the newest Nano model (6G),0
1085,9006,#sony you suck. Terms and conditions are longer than my mortgage agreement and everytime I turn on the ps3 it takes an hr to update,1
1086,9007,#Gellybean upgrade on my #Samsung s3 has been wonderful .. with reduced app start up time .. new top panel interface ... it makes me,0
1087,9008,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life April 08, 2018 at 07:00AM",0
1088,9009,@wilshereloveee: I've turned vibrate off and it continues to do it iphone maybe your phone starts the end of the world!!!,1
1089,9010,Any ideas to make the next release of PulseMeter more fun and useful? #iphoneapps #iphone #app #hate http://www.arothron.com/,0
1090,9011,#Apple Big BossTim Cook: #I am sorry about the #I Map. #I apologize. 5M people bought #IPhone 5: it! Go #googlemaps!,1
1091,9012,#Eminem #hiphop #rap #iphone #music #like #follow #followme @ Wonderland http://instagram.com/p/XZ0KCJJzPB/,0
1092,9013,"I am to report that after spending the night in subzero temperatures buried in the snow, my iTouch still works #apple #quality",0
1093,9014,Sureprise b'day gift from daddy.. makasiii paaa.. :*:) #samsung #birthdaygift #latepost … http://instagram.com/p/ZICk0_wjYm/,0
1094,9015,When is #Apple going to get rid of #AT&T? They are so behind in technology. I'm #confused here? Why keep them?,1
1095,9016,immigrating to mac! #apple #macbookpro #mac #book #pro #apple #$&@*# ! http://instagr.am/p/UrBUV-h_SZ/,0
1096,9017,River sittin' @leslyevargas #river #beer #sunshine #iphone #selfie #wifey #wife #inlove #instadaily #i http://instagr.am/p/QGG9iARAc9/,0
1097,9018,100 Doors Return - http://greenrobot-apps.net/3895-100-doors-return-razberis-s-zakrytymi-dvermi.html … #Андроид #Android #Games #News #IOS #Apple #iPhone,0
1098,9019,Just got a new smartphone.. Thanks dad.. Hehe #excited #Sony #XperiaZR http://instagram.com/p/jZKCdMgbE-/,0
1099,9020,straight? never heard of it. #SelfiesForLesbiansjpg https://itunes.apple.com/app/id1032951114 … #COlour #Autumn #Nature #IPhone #SelfiesForLesbiansjpg,0
1100,9021,Street Shot #portrait #shoot #shooting #tfp #tfpmodel #tfpshooting #model #modeln #camera #kamera #fun #fotografie #photography #fotograf #photograph #hobby #fotoshooting #photoshooting #sony #sonyalpha #sonya6500 #sonya7ii #KaiEdel #artofpo… http://ift.tt/2nbd3jT pic.twitter.com/JlnsUOtDR1,0
1101,9022,#hateapple I can’t work with my 2 years old IPhone and 7 years old MacBook Pro any more!! Toooo slowlyyyyy,1
1102,9023,@KellyHeartMFC Apple is supposed to be a worldwide company...you'd think that they would accept them lol,1
1103,9024,"We would like to wish you an amazing day! Make every minute count #tls #today #iphone #accessories #news #life August 24, 2017 at 07:…",0
1104,9025,that I hear your work everywhere I go; #iphonecommercials #iphone #work #BBC #mycar #youtube Super proud #indigenoushttps://twitter.com/deejayndn/status/883356205690834944 …,0
1105,9026,new phone cover is prettier than you #ariel #iphone #iphone5 #disney #apple #underthesea #aw #cute ...pic.twitter.com/7MqHg8lPbY,0
1106,9027,looking of directions in Calgary with Apple maps and get directions to Nebraska #$&@*# #apple #maps,1
1107,9028,Photo: #with #soraya #lift #going #to #the #movie #samsung #tiger #rbm #yeah #blabla... http://tmblr.co/Z_9O6q12kj8fm,0
1108,9029,My brand new 75in #samsung #smart #tv with #sound bar is all set up! Time to #relax. #sleep… http://instagram.com/p/u4DSMlwqxM/,0
1109,9030,"Zebra ""LOVE"" for your #iPad & #iPhone http://bit.ly/n70dJl Get FREE economy shipping on $50 orders Use Code... http://ff.im/-HH7H2",0
1110,9031,Check out http://instagram.com/BestAppStore Show some #INSTAGRAM and GO #FOLLOW !!! #top #free #iphone #games #webstagram,0
1111,9032,Sounds of Thunderstorms for #iPhone and #iPad - #Meditation #Health #Relaxation #Life #Nature #Yoga https://goo.gl/6Q4WKE pic.twitter.com/Wt4cISgQ3k,0
1112,9033,My eye #brown #eye #face #summer #sun #sony #camera #instagram #dont #worry #be http://instagr.am/p/OUp59xM6KP/,0
1113,9034,"Dear #Apple, why do my charging cables work one day and not the next when I have changed nothing? #stupid #annoying #iphone #4s",1
1114,9035,#Sony PC #Headphones out on #auction on http://www.paisabids.com ! Grab this opportunity and place your bid immediately. Bidding!,1
1115,9036,Don't you hate when that happens! #iphone #mobile #marketing #web #photography #smile #instagood… http://instagram.com/p/x454gCNIDp/,0
1116,9037,Apple drone ??! Stop it #apple. We know u #appleCrap http://fb.me/30RF8OO9A,1
1117,9038,Timelapse from Last week #wedelhütte #zillertal #mountains #timelapse #iphone #holiday… https://www.instagram.com/p/BR02c3IBqjB/,0
1118,9039,Thank you for all the support in 2016! • • • • #2016bestnine #apple #iphone… https://www.instagram.com/p/BOrdfqegHh7/,0
1119,9040,This is how my mother and I usually communicate. #convo #iphone #mommy pic.twitter.com/0QZ5Q03m,0
1120,9041,$&@*# my parents are crazy !!! Early Bday Gift !!! #samsung #galaxy #tablet #10inches #crazy #andro http://instagr.am/p/UWoxOxiFVf/,0
1121,9042,"Google Chrome is being stupid, so now I have to use Safari, just a reminder of how stupid MacBooks are Apple #OnlyGoodForIpods",1
1122,9043,Siri ain't got time for that #Siri #iphone #photooftheday #tagsforlikes #bestoftheday… http://instagram.com/p/uOBmmeJyQQ/,0
1123,9044,@ljrcoughlan Cheers bud but alas it's my own fault. Took my frustration out on this apple #HateMacsandMacpic.twitter.com/aFMxbRvKJ8,1
1124,9045,One of my favorite pictures of myself. #instagood #iphone #headphones #25m #followme #win #np… http://instagram.com/p/l-iIQjnIon/,0
1125,9046,Follow @capetownsup on Instagram http://mf.tt/9MFLJ #sup #surf #fun #capetown #funny #sexy #me #samsung pic.twitter.com/6tl12Rt2Jf,0
1126,9047,Got new camera. @YTRetweets @DigitalCameraW @Sony @sonyxperia @SonyPictures #vlogging #BetterTogether #Sony #Cameras,0
1127,9048,Tonights sunset #sky #clouds #personal #daily #life #photography #iphone #iphoneography #iphonesia #sunset http://instagr.am/p/RFd5O/,0
1128,9049,My student's #birthday Birthday #GününÖzeti #GününManşeti #LIKEY #instagram #twitter #sony #Video #snapchat #TagsForLikes #Days #picofthedaypic.twitter.com/OdIx5kJ9zg,0
1129,9050,Perphone the #iphonecase #iphone #iphoneonly #perfume #fashion #lifestyle #cool #travel #beauty #bbloggerpic.twitter.com/yCMqIT4ntb,0
1130,9051,"@terrellowens Would my NEW Antoine Dodson #iPhone App ""Talking Antoine"". Check it out! http://barkbarkco.weebly.com/talking-antoine.html …",0
1131,9052,Photo: #laundry #time #lol #random #dirty #clothes #home #hate #like #instigram #iphone #phone... http://tmblr.co/ZBm4TyHcBskm,0
1132,9053,@Apple @tim_cook I have been having issues with my iPhone 7+ for months and Apple isn’t doing anything to eliminate the issue by upgrading my phone #loyaltydoesntpay #apple #longtimecustomer #defective7+,1
1133,9054,trust the timing of your life • #cathsvacay #africa #tanzania #zanzibar #nungwi #pacificocean #paradise #perfectwater #summer #summereighteen #girls #rodolfo #iphonex #august17th… https://www.instagram.com/p/BmltR_th9x-/?utm_source=ig_twitter_share&igshid=q45x8ty0khw4 …,0
1134,9055,Skype with You #seb #skype #ipad #night #iphone #boys #gay #guys #crazy #tong #smile #boyfriend… http://instagr.am/p/VkRbkVG5_e/,0
1135,9056,Dear iMessage. Why do you continue to forsake me? I am not getting LOTS of the iMessages that are being sent to me apparently iphone,1
1136,9057,#TBT the beganing of freshmen year. Lol #music #iphone #nerddy #aero http://instagram.com/p/b780MTNPgp/,0
1137,9058,Morning #tubeproject #0720 #london #subway #underground #tube #metro #bynatachahorn #iphone... http://fb.me/7sZKzP7KQ,0
1138,9059,time to invest in the iPhone 5 killing my phone in the morñing. #glitchypieceof$&@*# #samsungsucks$&@*# #samsung #shitphone #galaxys3,1
1139,9060,"Awesome, my phones at 20% and Iet it off the charger an hour and a half ago #iphone #pieceof$&@*# #ios7",1
